Kadlu,"{'id': 'a0008709', 'spkid': '2008709', 'full_name': '  8709 Kadlu (1994 JF1)', 'pdes': '8709', 'name': 'Kadlu', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.9', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '50.6', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '54', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.489247793', 'a': '2.52936142', 'q': '1.291876929', 'i': '3.516425579', 'om': '119.2466849', 'w': '153.6035991', 'ma': '199.4845213', 'ad': '3.766845912', 'n': '0.245012216', 'tp': '2459855.633', 'tp_cal': '20221003.13', 'per': '1469.314492', 'per_y': '4.022763838', 'moid': '0.275433', 'moid_ld': '107.1902606', 'moid_jup': '1.38011', 't_jup': '3.271', 'sigma_e': '1.15E-07', 'sigma_a': '1.60E-08', 'sigma_q': '2.96E-07', 'sigma_i': '4.85E-06', 'sigma_om': '0.00011384', 'sigma_w': '0.00011651', 'sigma_ma': '3.84E-05', 'sigma_ad': '2.38E-08', 'sigma_n': '2.32E-09', 'sigma_tp': '0.00016255', 'sigma_per': '1.39E-05', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '11050', 'first_obs': '9/23/1990', 'last_obs': '12/24/2020', 'n_obs_used': '485', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.58211', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Kwiila,"{'id': 'a0009162', 'spkid': '2009162', 'full_name': '  9162 Kwiila (1987 OA)', 'pdes': '9162', 'name': 'Kwiila', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '18', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1.127', 'extent': '', 'albedo': '0.088', 'rot_per': '', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.233', 'orbit_id': 'JPL 134', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.595324132', 'a': '1.496564411', 'q': '0.605623502', 'i': '9.009989104', 'om': '180.0267337', 'w': '235.8103926', 'ma': '43.60135917', 'ad': '2.387505321', 'n': '0.538345335', 'tp': '2459119.509', 'tp_cal': '20200927.01', 'per': '668.7157422', 'per_y': '1.830843921', 'moid': '0.0808607', 'moid_ld': '31.46855862', 'moid_jup': '3.02384', 't_jup': '4.328', 'sigma_e': '2.69E-08', 'sigma_a': '1.12E-09', 'sigma_q': '4.01E-08', 'sigma_i': '3.80E-06', 'sigma_om': '2.20E-05', 'sigma_w': '2.15E-05', 'sigma_ma': '3.96E-06', 'sigma_ad': '1.79E-09', 'sigma_n': '6.04E-10', 'sigma_tp': '7.33E-06', 'sigma_per': '7.50E-07', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12301', 'first_obs': '7/18/1987', 'last_obs': '3/22/2021', 'n_obs_used': '680', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.47942', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Abhramu,"{'id': 'a0009172', 'spkid': '2009172', 'full_name': '  9172 Abhramu (1989 OB)', 'pdes': '9172', 'name': 'Abhramu', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.57', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 82', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.552853923', 'a': '2.708058772', 'q': '1.210897856', 'i': '7.845140325', 'om': '287.6641026', 'w': '74.00590931', 'ma': '9.166055163', 'ad': '4.205219687', 'n': '0.221165278', 'tp': '2459159.056', 'tp_cal': '20201105.56', 'per': '1627.741945', 'per_y': '4.456514566', 'moid': '0.25029', 'moid_ld': '97.4053593', 'moid_jup': '1.451', 't_jup': '3.112', 'sigma_e': '5.18E-08', 'sigma_a': '4.50E-09', 'sigma_q': '1.40E-07', 'sigma_i': '8.15E-06', 'sigma_om': '5.01E-05', 'sigma_w': '5.09E-05', 'sigma_ma': '6.06E-06', 'sigma_ad': '6.99E-09', 'sigma_n': '5.52E-10', 'sigma_tp': '2.73E-05', 'sigma_per': '4.06E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '11538', 'first_obs': '7/7/1989', 'last_obs': '2/7/2021', 'n_obs_used': '378', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.61843', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
ESA,"{'id': 'a0009950', 'spkid': '2009950', 'full_name': '  9950 ESA (1990 VB)', 'pdes': '9950', 'name': 'ESA', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.16', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '6.712', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 162', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.533072949', 'a': '2.437582474', 'q': '1.138173195', 'i': '14.5963339', 'om': '253.5128783', 'w': '103.4855926', 'ma': '328.7814682', 'ad': '3.736991753', 'n': '0.258979326', 'tp': '2459321.044', 'tp_cal': '20210416.54', 'per': '1390.07235', 'per_y': '3.805810679', 'moid': '0.279602', 'moid_ld': '108.8127103', 'moid_jup': '2.10132', 't_jup': '3.255', 'sigma_e': '3.66E-08', 'sigma_a': '9.77E-09', 'sigma_q': '8.96E-08', 'sigma_i': '6.00E-06', 'sigma_om': '1.57E-05', 'sigma_w': '1.67E-05', 'sigma_ma': '6.07E-06', 'sigma_ad': '1.50E-08', 'sigma_n': '1.56E-09', 'sigma_tp': '2.40E-05', 'sigma_per': '8.36E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '10813', 'first_obs': '11/8/1990', 'last_obs': '6/16/2020', 'n_obs_used': '729', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.44888', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Izhdubar,"{'id': 'a0010563', 'spkid': '2010563', 'full_name': ' 10563 Izhdubar (1993 WD)', 'pdes': '10563', 'name': 'Izhdubar', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.72', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Q', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 76', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.266299331', 'a': '1.006860111', 'q': '0.738733937', 'i': '63.4622143', 'om': '56.56267795', 'w': '132.1999879', 'ma': '181.0020297', 'ad': '1.274986285', 'n': '0.97555188', 'tp': '2459383.984', 'tp_cal': '20210618.48', 'per': '369.0218913', 'per_y': '1.010326876', 'moid': '0.144882', 'moid_ld': '56.38372794', 'moid_jup': '3.8255', 't_jup': '5.547', 'sigma_e': '2.09E-08', 'sigma_a': '5.40E-10', 'sigma_q': '2.09E-08', 'sigma_i': '2.73E-06', 'sigma_om': '2.66E-06', 'sigma_w': '1.04E-05', 'sigma_ma': '1.13E-05', 'sigma_ad': '6.84E-10', 'sigma_n': '7.85E-10', 'sigma_tp': '1.16E-05', 'sigma_per': '2.97E-07', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '10679', 'first_obs': '11/13/1991', 'last_obs': '2/7/2021', 'n_obs_used': '587', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.63717', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Sigurd,"{'id': 'a0011066', 'spkid': '2011066', 'full_name': ' 11066 Sigurd (1992 CC1)', 'pdes': '11066', 'name': 'Sigurd', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '15.14', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '2.104', 'extent': '', 'albedo': '0.19', 'rot_per': '8.4958', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'K', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.085', 'orbit_id': 'JPL 311', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.375366762', 'a': '1.391553463', 'q': '0.869210546', 'i': '36.88086661', 'om': '349.2323121', 'w': '21.99198842', 'ma': '314.6086131', 'ad': '1.91389638', 'n': '0.600418727', 'tp': '2459276.1', 'tp_cal': '20210302.6', 'per': '599.5815653', 'per_y': '1.641564861', 'moid': '0.119468', 'moid_ld': '46.49336156', 'moid_jup': '3.58572', 't_jup': '4.506', 'sigma_e': '5.06E-09', 'sigma_a': '1.52E-09', 'sigma_q': '6.79E-09', 'sigma_i': '1.04E-06', 'sigma_om': '1.10E-06', 'sigma_w': '3.42E-06', 'sigma_ma': '7.30E-06', 'sigma_ad': '2.09E-09', 'sigma_n': '9.83E-10', 'sigma_tp': '1.23E-05', 'sigma_per': '9.82E-07', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '16133', 'first_obs': '4/1/1976', 'last_obs': '6/2/2020', 'n_obs_used': '1688', 'n_del_obs_used': '4', 'n_dop_obs_used': '1', 'condition_code': '0', 'rms': '0.37162', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Belenus,"{'id': 'a0011284', 'spkid': '2011284', 'full_name': ' 11284 Belenus (1990 BA)', 'pdes': '11284', 'name': 'Belenus', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '18.11', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '5.43', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '132', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.337274632', 'a': '1.740528658', 'q': '1.153492495', 'i': '1.99291296', 'om': '311.7506773', 'w': '171.0562958', 'ma': '163.3490173', 'ad': '2.327564822', 'n': '0.429222328', 'tp': '2458819.93', 'tp_cal': '20191202.43', 'per': '838.7261709', 'per_y': '2.296307107', 'moid': '0.169192', 'moid_ld': '65.84445064', 'moid_jup': '2.758', 't_jup': '4.078', 'sigma_e': '3.31E-08', 'sigma_a': '3.49E-09', 'sigma_q': '5.64E-08', 'sigma_i': '3.18E-06', 'sigma_om': '9.06E-05', 'sigma_w': '9.09E-05', 'sigma_ma': '8.71E-06', 'sigma_ad': '4.66E-09', 'sigma_n': '1.29E-09', 'sigma_tp': '1.94E-05', 'sigma_per': '2.52E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '25399', 'first_obs': '12/9/1950', 'last_obs': '6/23/2020', 'n_obs_used': '621', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.47355', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Peleus,"{'id': 'a0011311', 'spkid': '2011311', 'full_name': ' 11311 Peleus (1993 XN2)', 'pdes': '11311', 'name': 'Peleus', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.07', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Sq', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '82', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.535870844', 'a': '2.116636846', 'q': '0.982392873', 'i': '25.49000623', 'om': '59.35283997', 'w': '313.3774886', 'ma': '298.6485603', 'ad': '3.250880819', 'n': '0.320062318', 'tp': '2459392.186', 'tp_cal': '20210626.69', 'per': '1124.780957', 'per_y': '3.079482428', 'moid': '0.095266', 'moid_ld': '37.07466922', 'moid_jup': '2.46787', 't_jup': '3.43', 'sigma_e': '8.40E-08', 'sigma_a': '2.41E-08', 'sigma_q': '1.72E-07', 'sigma_i': '8.38E-06', 'sigma_om': '1.46E-05', 'sigma_w': '2.41E-05', 'sigma_ma': '5.93E-05', 'sigma_ad': '3.71E-08', 'sigma_n': '5.47E-09', 'sigma_tp': '0.00018847', 'sigma_per': '1.92E-05', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '9664', 'first_obs': '12/10/1993', 'last_obs': '5/26/2020', 'n_obs_used': '368', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.57385', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Tomaiyowit,"{'id': 'a0011500', 'spkid': '2011500', 'full_name': ' 11500 Tomaiyowit (1989 UR)', 'pdes': '11500', 'name': 'Tomaiyowit', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '18.3', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '0.738', 'extent': '', 'albedo': '0.142', 'rot_per': '73', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'S', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.006', 'orbit_id': '209', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.355839691', 'a': '1.079754281', 'q': '0.695534852', 'i': '10.30840193', 'om': '234.420239', 'w': '289.4704011', 'ma': '173.9211257', 'ad': '1.46397371', 'n': '0.878449241', 'tp': '2459002.513', 'tp_cal': '20200602.01', 'per': '409.8130922', 'per_y': '1.122007097', 'moid': '0.0341646', 'moid_ld': '13.29583738', 'moid_jup': '3.54442', 't_jup': '5.657', 'sigma_e': '3.64E-08', 'sigma_a': '6.90E-10', 'sigma_q': '3.90E-08', 'sigma_i': '3.29E-06', 'sigma_om': '1.14E-05', 'sigma_w': '1.21E-05', 'sigma_ma': '5.95E-06', 'sigma_ad': '9.36E-10', 'sigma_n': '8.43E-10', 'sigma_tp': '6.67E-06', 'sigma_per': '3.93E-07', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '10889', 'first_obs': '10/25/1989', 'last_obs': '8/18/2019', 'n_obs_used': '1199', 'n_del_obs_used': '0', 'n_dop_obs_used': '1', 'condition_code': '0', 'rms': '0.42669', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Summanus,"{'id': 'a0011885', 'spkid': '2011885', 'full_name': ' 11885 Summanus (1990 SS)', 'pdes': '11885', 'name': 'Summanus', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '18.42', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1.298', 'extent': '', 'albedo': '0.033', 'rot_per': '7.368', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.446', 'orbit_id': '66', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.474700863', 'a': '1.703641536', 'q': '0.894921429', 'i': '19.41834024', 'om': '359.830791', 'w': '116.131382', 'ma': '158.7405983', 'ad': '2.512361642', 'n': '0.443237753', 'tp': '2458842.361', 'tp_cal': '20191224.86', 'per': '812.2051832', 'per_y': '2.2236966', 'moid': '0.0670403', 'moid_ld': '26.09007355', 'moid_jup': '2.7619', 't_jup': '4.004', 'sigma_e': '3.82E-08', 'sigma_a': '2.14E-09', 'sigma_q': '6.50E-08', 'sigma_i': '1.58E-05', 'sigma_om': '1.05E-05', 'sigma_w': '1.59E-05', 'sigma_ma': '7.50E-06', 'sigma_ad': '3.15E-09', 'sigma_n': '8.34E-10', 'sigma_tp': '1.65E-05', 'sigma_per': '1.53E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '10827', 'first_obs': '9/25/1990', 'last_obs': '5/17/2020', 'n_obs_used': '322', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.45945', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Tukmit,"{'id': 'a0012711', 'spkid': '2012711', 'full_name': ' 12711 Tukmit (1991 BB)', 'pdes': '12711', 'name': 'Tukmit', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '15.9', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '3.4848', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Sr', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 251', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.27215278', 'a': '1.186364333', 'q': '0.863491981', 'i': '38.48859306', 'om': '294.9798278', 'w': '322.8985663', 'ma': '303.3490366', 'ad': '1.509236684', 'n': '0.762740754', 'tp': '2459274.773', 'tp_cal': '20210301.27', 'per': '471.9821224', 'per_y': '1.292216625', 'moid': '0.112792', 'moid_ld': '43.89526264', 'moid_jup': '3.72563', 't_jup': '5.105', 'sigma_e': '4.57E-08', 'sigma_a': '1.73E-09', 'sigma_q': '5.39E-08', 'sigma_i': '9.78E-07', 'sigma_om': '4.91E-06', 'sigma_w': '1.08E-05', 'sigma_ma': '1.30E-05', 'sigma_ad': '2.20E-09', 'sigma_n': '1.67E-09', 'sigma_tp': '1.71E-05', 'sigma_per': '1.03E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '10923', 'first_obs': '1/12/1991', 'last_obs': '12/8/2020', 'n_obs_used': '1347', 'n_del_obs_used': '0', 'n_dop_obs_used': '3', 'condition_code': '0', 'rms': '0.45976', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Zephyr,"{'id': 'a0012923', 'spkid': '2012923', 'full_name': ' 12923 Zephyr (1999 GK4)', 'pdes': '12923', 'name': 'Zephyr', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '15.75', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '2.06', 'extent': '', 'albedo': '0.199', 'rot_per': '3.891', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'S:', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.013', 'orbit_id': 'JPL 262', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.492100672', 'a': '1.961697318', 'q': '0.99634475', 'i': '5.305130211', 'om': '168.1881012', 'w': '147.0837743', 'ma': '269.6104824', 'ad': '2.927049887', 'n': '0.358720401', 'tp': '2459452.478', 'tp_cal': '20210825.98', 'per': '1003.567121', 'per_y': '2.747617032', 'moid': '0.0204189', 'moid_ld': '7.946423313', 'moid_jup': '2.41057', 't_jup': '3.717', 'sigma_e': '3.85E-08', 'sigma_a': '4.06E-09', 'sigma_q': '7.56E-08', 'sigma_i': '4.85E-06', 'sigma_om': '3.60E-05', 'sigma_w': '3.63E-05', 'sigma_ma': '7.89E-06', 'sigma_ad': '6.06E-09', 'sigma_n': '1.11E-09', 'sigma_tp': '2.26E-05', 'sigma_per': '3.12E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '24087', 'first_obs': '4/21/1955', 'last_obs': '4/1/2021', 'n_obs_used': '1267', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.53152', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Masaakikoyama,"{'id': 'a0013553', 'spkid': '2013553', 'full_name': ' 13553 Masaakikoyama (1992 JE)', 'pdes': '13553', 'name': 'Masaakikoyama', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16.46', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '58', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 328', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.464155565', 'a': '2.189003222', 'q': '1.172965194', 'i': '5.875457118', 'om': '193.4681742', 'w': '109.9820021', 'ma': '267.0113647', 'ad': '3.205041249', 'n': '0.304322787', 'tp': '2459506.059', 'tp_cal': '20211018.56', 'per': '1182.954466', 'per_y': '3.238752815', 'moid': '0.187486', 'moid_ld': '72.96392662', 'moid_jup': '2.11207', 't_jup': '3.52', 'sigma_e': '2.07E-08', 'sigma_a': '1.60E-09', 'sigma_q': '4.48E-08', 'sigma_i': '2.27E-06', 'sigma_om': '2.43E-05', 'sigma_w': '2.51E-05', 'sigma_ma': '2.02E-06', 'sigma_ad': '2.34E-09', 'sigma_n': '3.34E-10', 'sigma_tp': '6.77E-06', 'sigma_per': '1.30E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '15257', 'first_obs': '6/24/1979', 'last_obs': '4/1/2021', 'n_obs_used': '1903', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.40105', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Hypnos,"{'id': 'a0014827', 'spkid': '2014827', 'full_name': ' 14827 Hypnos (1986 JK)', 'pdes': '14827', 'name': 'Hypnos', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '18.3', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '0.9', 'extent': '', 'albedo': '', 'rot_per': '', 'GM': '', 'BV': '0.684', 'UB': '0.492', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '51', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.666174735', 'a': '2.841807729', 'q': '0.948667217', 'i': '1.980221121', 'om': '57.96178079', 'w': '238.1318766', 'ma': '93.84594178', 'ad': '4.73494824', 'n': '0.205736827', 'tp': '2458744.354', 'tp_cal': '20190917.85', 'per': '1749.808265', 'per_y': '4.790713935', 'moid': '0.0144503', 'moid_ld': '5.623623251', 'moid_jup': '0.529215', 't_jup': '2.933', 'sigma_e': '2.60E-08', 'sigma_a': '2.12E-08', 'sigma_q': '7.40E-08', 'sigma_i': '1.24E-05', 'sigma_om': '0.0001975', 'sigma_w': '0.00020211', 'sigma_ma': '2.45E-05', 'sigma_ad': '3.53E-08', 'sigma_n': '2.30E-09', 'sigma_tp': '0.00011409', 'sigma_per': '1.96E-05', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12022', 'first_obs': '5/4/1986', 'last_obs': '4/3/2019', 'n_obs_used': '187', 'n_del_obs_used': '0', 'n_dop_obs_used': '10', 'condition_code': '0', 'rms': '0.63539', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Yuliya,"{'id': 'a0015745', 'spkid': '2015745', 'full_name': ' 15745 Yuliya (1991 PM5)', 'pdes': '15745', 'name': 'Yuliya', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '17.32', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '3.2486', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'S', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '225', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.255245071', 'a': '1.719735018', 'q': '1.280781132', 'i': '14.42866569', 'om': '132.6144448', 'w': '140.6256644', 'ma': '32.51015431', 'ad': '2.158688904', 'n': '0.437030525', 'tp': '2459126.111', 'tp_cal': '20201003.61', 'per': '823.7410877', 'per_y': '2.255280185', 'moid': '0.294388', 'moid_ld': '114.566978', 'moid_jup': '3.02175', 't_jup': '4.102', 'sigma_e': '4.74E-08', 'sigma_a': '1.92E-09', 'sigma_q': '8.22E-08', 'sigma_i': '4.29E-06', 'sigma_om': '1.26E-05', 'sigma_w': '1.49E-05', 'sigma_ma': '5.38E-06', 'sigma_ad': '2.41E-09', 'sigma_n': '7.31E-10', 'sigma_tp': '1.23E-05', 'sigma_per': '1.38E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '13805', 'first_obs': '7/27/1982', 'last_obs': '5/13/2020', 'n_obs_used': '1246', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.4946', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Lucianotesi,"{'id': 'a0015817', 'spkid': '2015817', 'full_name': ' 15817 Lucianotesi (1994 QC)', 'pdes': '15817', 'name': 'Lucianotesi', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '18.4', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '11', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Xc', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '137', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.118180588', 'a': '1.324526613', 'q': '1.167993279', 'i': '13.87255426', 'om': '162.4905102', 'w': '94.25391353', 'ma': '154.9424304', 'ad': '1.481059947', 'n': '0.646566264', 'tp': '2458960.861', 'tp_cal': '20200421.36', 'per': '556.7874784', 'per_y': '1.524401036', 'moid': '0.247239', 'moid_ld': '96.21800163', 'moid_jup': '3.56436', 't_jup': '4.901', 'sigma_e': '3.45E-08', 'sigma_a': '1.56E-09', 'sigma_q': '4.52E-08', 'sigma_i': '3.48E-06', 'sigma_om': '1.20E-05', 'sigma_w': '2.70E-05', 'sigma_ma': '2.96E-05', 'sigma_ad': '1.74E-09', 'sigma_n': '1.14E-09', 'sigma_tp': '4.54E-05', 'sigma_per': '9.83E-07', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '9636', 'first_obs': '8/28/1994', 'last_obs': '1/14/2021', 'n_obs_used': '968', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.53757', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
